443
2	17.794050	17.794050	7.908467
2	17.794050	13.839817	23.725400
1	13.839817	17.794050	23.725400
0	17.794050	17.794050	23.725400
0	13.839817	7.908467	13.839817
2	17.794050	7.908467	13.839817
2	7.908467	13.839817	13.839817
1	23.725400	13.839817	13.839817
0	7.908467	17.794050	13.839817
0	23.725400	17.794050	13.839817
2	13.839817	23.725400	13.839817
2	17.794050	23.725400	13.839817
2	13.839817	7.908467	17.794050
0	17.794050	7.908467	17.794050
1	7.908467	13.839817	17.794050
2	23.725400	13.839817	17.794050
2	7.908467	17.794050	17.794050
1	23.725400	17.794050	17.794050
0	13.839817	23.725400	17.794050
2	17.794050	23.725400	17.794050
1	9.885583	9.885583	15.816933
1	21.748283	9.885583	15.816933
0	9.885583	21.748283	15.816933
1	21.748283	21.748283	15.816933
0	13.839817	13.839817	23.725400
1	15.816933	9.885583	9.885583
1	9.885583	15.816933	9.885583
2	21.748283	15.816933	9.885583
1	15.816933	21.748283	9.885583
1	15.816933	9.885583	21.748283
1	9.885583	15.816933	21.748283
2	21.748283	15.816933	21.748283
1	15.816933	21.748283	21.748283
1	19.771167	15.816933	7.908467
1	15.816933	19.771167	7.908467
0	19.771167	7.908467	15.816933
0	7.908467	19.771167	15.816933
2	15.816933	7.908467	19.771167
0	7.908467	15.816933	19.771167
0	15.816933	11.862700	7.908467
1	11.862700	15.816933	7.908467
1	15.816933	7.908467	11.862700
2	7.908467	15.816933	11.862700
0	23.725400	15.816933	11.862700
0	15.816933	23.725400	11.862700
1	11.862700	7.908467	15.816933
2	7.908467	11.862700	15.816933
1	23.725400	11.862700	15.816933
2	23.725400	19.771167	15.816933
1	11.862700	23.725400	15.816933
2	19.771167	23.725400	15.816933
2	23.725400	15.816933	19.771167
1	15.816933	23.725400	19.771167
2	15.816933	11.862700	23.725400
2	11.862700	15.816933	23.725400
1	19.771167	15.816933	23.725400
2	15.816933	19.771167	23.725400
2	9.885583	9.885583	19.771167
1	21.748283	9.885583	19.771167
0	9.885583	21.748283	19.771167
2	21.748283	21.748283	19.771167
1	19.771167	9.885583	9.885583
0	9.885583	19.771167	9.885583
1	19.771167	21.748283	9.885583
2	21.748283	19.771167	9.885583
2	19.771167	9.885583	21.748283
2	9.885583	19.771167	21.748283
2	19.771167	21.748283	21.748283
1	21.748283	19.771167	21.748283
2	9.885583	9.885583	11.862700
1	21.748283	9.885583	11.862700
0	9.885583	21.748283	11.862700
1	21.748283	21.748283	11.862700
2	11.862700	9.885583	9.885583
2	9.885583	11.862700	9.885583
1	21.748283	11.862700	9.885583
1	11.862700	21.748283	9.885583
1	11.862700	9.885583	21.748283
1	9.885583	11.862700	21.748283
2	21.748283	11.862700	21.748283
1	11.862700	21.748283	21.748283
2	19.771167	19.771167	7.908467
2	19.771167	7.908467	19.771167
0	7.908467	19.771167	19.771167
2	11.862700	11.862700	7.908467
2	19.771167	11.862700	7.908467
1	11.862700	19.771167	7.908467
1	11.862700	7.908467	11.862700
0	19.771167	7.908467	11.862700
0	7.908467	11.862700	11.862700
0	7.908467	19.771167	11.862700
0	23.725400	19.771167	11.862700
1	19.771167	23.725400	11.862700
1	11.862700	7.908467	19.771167
0	7.908467	11.862700	19.771167
0	23.725400	11.862700	19.771167
1	23.725400	19.771167	19.771167
2	11.862700	23.725400	19.771167
1	19.771167	23.725400	19.771167
1	19.771167	11.862700	23.725400
1	11.862700	19.771167	23.725400
1	19.771167	19.771167	23.725400
1	23.725400	11.862700	11.862700
0	11.862700	23.725400	11.862700
1	11.862700	11.862700	23.725400
1	13.839817	5.931350	15.816933
1	17.794050	5.931350	15.816933
0	5.931350	13.839817	15.816933
2	5.931350	17.794050	15.816933
2	15.816933	13.839817	5.931350
1	13.839817	15.816933	5.931350
1	15.816933	17.794050	5.931350
2	17.794050	15.816933	5.931350
2	15.816933	5.931350	13.839817
1	5.931350	15.816933	13.839817
1	15.816933	5.931350	17.794050
2	5.931350	15.816933	17.794050
2	13.839817	9.885583	7.908467
0	17.794050	9.885583	7.908467
1	9.885583	13.839817	7.908467
2	21.748283	13.839817	7.908467
0	9.885583	17.794050	7.908467
0	21.748283	17.794050	7.908467
2	13.839817	21.748283	7.908467
2	17.794050	21.748283	7.908467
0	25.702517	13.839817	15.816933
2	25.702517	17.794050	15.816933
2	13.839817	25.702517	15.816933
1	17.794050	25.702517	15.816933
1	13.839817	9.885583	23.725400
1	17.794050	9.885583	23.725400
1	9.885583	13.839817	23.725400
0	21.748283	13.839817	23.725400
0	9.885583	17.794050	23.725400
2	21.748283	17.794050	23.725400
0	13.839817	21.748283	23.725400
0	17.794050	21.748283	23.725400
1	13.839817	7.908467	9.885583
2	17.794050	7.908467	9.885583
1	7.908467	13.839817	9.885583
1	23.725400	13.839817	9.885583
2	7.908467	17.794050	9.885583
2	23.725400	17.794050	9.885583
0	13.839817	23.725400	9.885583
1	17.794050	23.725400	9.885583
0	7.908467	9.885583	13.839817
2	9.885583	7.908467	13.839817
0	21.748283	7.908467	13.839817
1	23.725400	9.885583	13.839817
0	25.702517	15.816933	13.839817
2	7.908467	21.748283	13.839817
2	23.725400	21.748283	13.839817
1	9.885583	23.725400	13.839817
2	15.816933	25.702517	13.839817
2	21.748283	23.725400	13.839817
1	7.908467	9.885583	17.794050
2	9.885583	7.908467	17.794050
1	21.748283	7.908467	17.794050
1	23.725400	9.885583	17.794050
0	25.702517	15.816933	17.794050
2	7.908467	21.748283	17.794050
1	23.725400	21.748283	17.794050
1	9.885583	23.725400	17.794050
2	15.816933	25.702517	17.794050
2	21.748283	23.725400	17.794050
2	13.839817	7.908467	21.748283
1	17.794050	7.908467	21.748283
1	7.908467	13.839817	21.748283
1	23.725400	13.839817	21.748283
1	7.908467	17.794050	21.748283
2	23.725400	17.794050	21.748283
1	13.839817	23.725400	21.748283
2	17.794050	23.725400	21.748283
2	15.816933	13.839817	25.702517
0	13.839817	15.816933	25.702517
2	15.816933	17.794050	25.702517
1	17.794050	15.816933	25.702517
2	17.794050	5.931350	19.771167
2	5.931350	17.794050	19.771167
0	19.771167	13.839817	5.931350
1	19.771167	17.794050	5.931350
0	13.839817	19.771167	5.931350
1	17.794050	19.771167	5.931350
2	19.771167	5.931350	13.839817
2	5.931350	19.771167	13.839817
1	19.771167	5.931350	17.794050
1	5.931350	19.771167	17.794050
1	13.839817	5.931350	11.862700
1	17.794050	5.931350	11.862700
1	5.931350	13.839817	11.862700
1	5.931350	17.794050	11.862700
1	25.702517	17.794050	11.862700
2	17.794050	25.702517	11.862700
2	13.839817	5.931350	19.771167
2	5.931350	13.839817	19.771167
1	25.702517	13.839817	19.771167
1	25.702517	17.794050	19.771167
1	13.839817	25.702517	19.771167
2	17.794050	25.702517	19.771167
1	11.862700	13.839817	5.931350
1	13.839817	11.862700	5.931350
2	17.794050	11.862700	5.931350
2	11.862700	17.794050	5.931350
2	11.862700	5.931350	13.839817
1	5.931350	11.862700	13.839817
2	25.702517	19.771167	13.839817
1	19.771167	25.702517	13.839817
1	11.862700	5.931350	17.794050
1	5.931350	11.862700	17.794050
2	25.702517	11.862700	17.794050
2	25.702517	19.771167	17.794050
2	11.862700	25.702517	17.794050
2	19.771167	25.702517	17.794050
1	17.794050	11.862700	25.702517
1	19.771167	13.839817	25.702517
1	11.862700	17.794050	25.702517
1	19.771167	17.794050	25.702517
1	13.839817	19.771167	25.702517
2	17.794050	19.771167	25.702517
1	25.702517	13.839817	11.862700
1	13.839817	25.702517	11.862700
1	25.702517	11.862700	13.839817
1	11.862700	25.702517	13.839817
1	11.862700	13.839817	25.702517
2	13.839817	11.862700	25.702517
2	15.816933	7.908467	7.908467
2	7.908467	15.816933	7.908467
2	23.725400	15.816933	7.908467
0	15.816933	23.725400	7.908467
2	7.908467	7.908467	15.816933
2	23.725400	7.908467	15.816933
2	7.908467	23.725400	15.816933
0	15.816933	7.908467	23.725400
1	7.908467	15.816933	23.725400
2	23.725400	23.725400	15.816933
1	23.725400	15.816933	23.725400
2	15.816933	23.725400	23.725400
0	9.885583	9.885583	7.908467
2	21.748283	9.885583	7.908467
2	9.885583	21.748283	7.908467
1	21.748283	21.748283	7.908467
0	7.908467	9.885583	9.885583
1	9.885583	7.908467	9.885583
0	21.748283	7.908467	9.885583
2	7.908467	21.748283	9.885583
1	7.908467	9.885583	21.748283
1	9.885583	7.908467	21.748283
2	21.748283	7.908467	21.748283
1	7.908467	21.748283	21.748283
1	9.885583	9.885583	23.725400
1	21.748283	9.885583	23.725400
1	9.885583	21.748283	23.725400
0	21.748283	21.748283	23.725400
2	23.725400	9.885583	9.885583
2	23.725400	21.748283	9.885583
1	9.885583	23.725400	9.885583
0	21.748283	23.725400	9.885583
0	23.725400	9.885583	21.748283
2	23.725400	21.748283	21.748283
2	9.885583	23.725400	21.748283
1	21.748283	23.725400	21.748283
1	15.816933	15.816933	3.954233
1	11.862700	7.908467	7.908467
2	19.771167	7.908467	7.908467
1	7.908467	11.862700	7.908467
1	23.725400	11.862700	7.908467
2	7.908467	19.771167	7.908467
0	23.725400	19.771167	7.908467
0	11.862700	23.725400	7.908467
0	19.771167	23.725400	7.908467
2	7.908467	7.908467	11.862700
1	23.725400	7.908467	11.862700
1	7.908467	23.725400	11.862700
1	23.725400	23.725400	11.862700
2	15.816933	3.954233	15.816933
1	3.954233	15.816933	15.816933
1	27.679633	15.816933	15.816933
1	15.816933	27.679633	15.816933
1	7.908467	7.908467	19.771167
1	23.725400	7.908467	19.771167
1	7.908467	23.725400	19.771167
1	23.725400	23.725400	19.771167
2	11.862700	7.908467	23.725400
0	19.771167	7.908467	23.725400
1	7.908467	11.862700	23.725400
2	23.725400	11.862700	23.725400
2	7.908467	19.771167	23.725400
1	23.725400	19.771167	23.725400
1	11.862700	23.725400	23.725400
1	19.771167	23.725400	23.725400
0	15.816933	15.816933	27.679633
2	7.908467	7.908467	7.908467
2	23.725400	7.908467	7.908467
1	7.908467	23.725400	7.908467
1	23.725400	23.725400	7.908467
2	7.908467	7.908467	23.725400
1	23.725400	7.908467	23.725400
1	7.908467	23.725400	23.725400
1	23.725400	23.725400	23.725400
